id,sport,game,betOn,betType,pick,line,ou,prob,ev,evGrade,confidence,ml,grade,outcome,settledAt,hScore,aScore,note,date
2026-07-12_MIA_CLE_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-12T23:31:35.203000+00:00,,,,2026-07-12
2026-07-12_NYM_BOS_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-12T23:31:35.197000+00:00,,,,2026-07-12
2026-07-12_NYM_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:35:36.846000+00:00,,,,2026-07-12
2026-07-12_DAL_CHI_OU_OVER177.5,WNBA,,OVER 177.5,OU,,,,,,,,-110,,win,2026-07-15T20:30:31.031000+00:00,,,,2026-07-12
2026-07-12_WSN_NYY_OU_OVER7.5,MLB,,OVER 7.5,OU,,,,,,,,-110,,win,2026-07-12T23:31:35.193000+00:00,,,,2026-07-12
2026-07-12_DAL_CHI_SPREAD_CHI+10.5,WNBA,,CHI +10.5,SPREAD,,,,,,,,-115,,win,2026-07-15T20:29:57.505000+00:00,,,,2026-07-12
2026-07-12_WSH_SEA_OU_OVER162.5,WNBA,,OVER 162.5,OU,,,,,,,,-110,,win,2026-07-12T23:28:11.282000+00:00,,,,2026-07-12
2026-07-12_WSH_SEA_SPREAD_SEA+5.5,WNBA,,SEA +5.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:28:29.963000+00:00,,,,2026-07-12
2026-07-12_J.Sinner_A.Zverev_TEN_UNDER46.5GAMES,ATP,,UNDER 46.5 GAMES,ML,,,,,,,,-110,,win,2026-07-12T23:27:11.273000+00:00,,,,2026-07-12
2026-07-12_PIT_MIL_OU_OVER8.5,MLB,,OVER 8.5,OU,,,,,,,,-110,,win,2026-07-12T19:22:24.864000+00:00,,,,2026-07-12
2026-07-12_PIT_MIL_ML_PIT,MLB,,PIT,ML,,,,,,,,-141,,win,2026-07-12T19:22:24.840000+00:00,,,,2026-07-12
2026-07-12_BAL_KC_SPREAD_KC+1.5,MLB,,KC +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-12T23:26:27.424000+00:00,,,,2026-07-12
2026-07-12_BAL_KC_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,win,2026-07-12T23:11:32.139000+00:00,,,,2026-07-12
2026-07-12_TOR_NY_SPREAD_TOR+1.5,WNBA,,TOR +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:28:41.696000+00:00,,,,2026-07-12
2026-07-12_J.Sinner_A.Zverev_TEN_J.Sinner,ATP,,J.Sinner,ML,,,,,,,,-165,,win,2026-07-12T23:25:50.625000+00:00,,,,2026-07-12
2026-07-12_STL_ATL_SPREAD_ATL+1.5,MLB,,ATL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:34:55.202000+00:00,,,,2026-07-12
2026-07-12_CWS_OAK_SPREAD_CWS+1.5,MLB,,CWS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:35:00.583000+00:00,,,,2026-07-12
2026-07-12_TB_SEA_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,loss,2026-07-12T23:31:35.212000+00:00,,,,2026-07-12
2026-07-12_TB_SEA_SPREAD_SEA+1.5,MLB,,SEA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:35:11.768000+00:00,,,,2026-07-12
2026-07-12_DET_PHI_SPREAD_PHI+1.5,MLB,,PHI +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:35:16.495000+00:00,,,,2026-07-12
2026-07-12_DET_PHI_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-12T23:31:35.208000+00:00,,,,2026-07-12
2026-07-12_DAL_CHI_WNBA_DALML,WNBA,,DAL ML,ML,,,,,,,,-550,,win,2026-07-15T20:30:15.617000+00:00,,,,2026-07-12
2026-07-12_TEX_HOU_OU_OVER8.5,MLB,,OVER 8.5,OU,,,,,,,,-110,,win,2026-07-12T23:34:43.582000+00:00,,,,2026-07-12
2026-07-12_NY_TOR_WNBA_NYML,WNBA,,NY ML,ML,,,,,,,,-386,,loss,2026-07-12T23:28:36.183000+00:00,,,,2026-07-12
2026-07-12_TOR_NY_OU_OVER178.5,WNBA,,OVER 178.5,OU,,,,,,,,-110,,win,2026-07-12T23:28:54.892000+00:00,,,,2026-07-12
2026-07-12_WSN_NYY_SPREAD_NYY+1.5,MLB,,NYY +1.5,SPREAD,,,,,,,,-115,,win,2026-07-12T23:35:44.395000+00:00,,,,2026-07-12
2026-07-12_LV_IND_SPREAD_IND+10.5,WNBA,,IND +10.5,SPREAD,,,,,,,,-115,,win,2026-07-15T20:30:37.980000+00:00,,,,2026-07-12
2026-07-12_LV_IND_OU_OVER180.5,WNBA,,OVER 180.5,OU,,,,,,,,-110,,win,2026-07-15T20:30:42.909000+00:00,,,,2026-07-12
2026-07-12_BAL_KC_ML_BAL,MLB,,BAL,ML,,,,,,,,-138,,win,2026-07-12T23:11:32.123000+00:00,,,,2026-07-12
b2,NHL,,,OU,,,,,,,,,,win,,,,,2026-07-12
a2,MLB,,,ML,,,,,,,,,,win,,,,,2026-07-12
2026-07-11_ARG_SUI_SOC_AHArgentina-0.5,SOC,,AH Argentina -0.5,ML,,,,,,,,-110,,win,2026-07-12T17:02:55.233000+00:00,,,,2026-07-11
b1,NHL,,,OU,,,,,,,,,,loss,,,,,2026-07-11
a1,MLB,,,ML,,,,,,,,,,win,,,,,2026-07-11
2026-07-10_LAD_ARI_SPREAD_ARI+1.5,MLB,,ARI +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T20:42:50.211000+00:00,,,,2026-07-10
2026-07-10_TOR_DAL_OU_OVER170.8,WNBA,,OVER 170.8,OU,,,,,,,,-110,,win,2026-07-11T01:43:27.331000+00:00,,,,2026-07-10
2026-07-10_MIA_CLE_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-11T01:47:28.099000+00:00,,,,2026-07-10
2026-07-10_CIN_CHC_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,win,2026-07-11T01:52:23.654000+00:00,,,,2026-07-10
2026-07-10_BAL_KC_SPREAD_KC+1.5,MLB,,KC +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-11T01:54:05.214000+00:00,,,,2026-07-10
2026-07-10_BAL_KC_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,win,2026-07-11T01:47:28.095000+00:00,,,,2026-07-10
2026-07-10_MIA_CLE_SPREAD_MIA+1.5,MLB,,MIA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T01:54:11.644000+00:00,,,,2026-07-10
2026-07-10_LAD_ARI_ML_LAD,MLB,,LAD,ML,,,,,,,,-139,,win,2026-07-11T20:42:56.173000+00:00,,,,2026-07-10
2026-07-10_SD_TOR_SPREAD_SD-1.5,MLB,,SD -1.5,SPREAD,,,,,,,,-115,,loss,2026-07-11T20:42:35.353000+00:00,,,,2026-07-10
2026-07-10_MIN_LAA_SPREAD_MIN-1.5,MLB,,MIN -1.5,SPREAD,,,,,,,,-115,,loss,2026-07-11T20:42:13.992000+00:00,,,,2026-07-10
2026-07-10_TEX_HOU_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-11T02:42:57.766000+00:00,,,,2026-07-10
2026-07-10_CWS_OAK_OU_OVER9.5,MLB,,OVER 9.5,OU,,,,,,,,-110,,win,2026-07-11T01:58:44.828000+00:00,,,,2026-07-10
2026-07-10_BAL_KC_ML_BAL,MLB,,BAL,ML,,,,,,,,-138,,win,2026-07-11T01:47:28.093000+00:00,,,,2026-07-10
2026-07-10_DET_PHI_OU_OVER8.5,MLB,,OVER 8.5,OU,,,,,,,,-110,,win,2026-07-11T01:47:28.088000+00:00,,,,2026-07-10
2026-07-10_J.Sinner_N.Djokovic_TEN_J.Sinner,ATP,,J.Sinner,ML,,,,,,,,-402,,win,2026-07-11T01:42:59.642000+00:00,,,,2026-07-10
2026-07-10_J.Sinner_N.Djokovic_TEN_UNDER47.5GAMES,ATP,,UNDER 47.5 GAMES,ML,,,,,,,,-110,,win,2026-07-11T01:43:03.114000+00:00,,,,2026-07-10
2026-07-10_J.Sinner_N.Djokovic_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-11T01:43:06.335000+00:00,,,,2026-07-10
2026-07-10_ESP_BEL_SOC_AHSpain-1,SOC,,AH Spain -1,ML,,,,,,,,-110,,win,2026-07-11T01:43:09.625000+00:00,,,,2026-07-10
2026-07-10_TOR_DAL_SPREAD_DAL-8.5,WNBA,,DAL -8.5,SPREAD,,,,,,,,-115,,win,2026-07-11T01:43:30.709000+00:00,,,,2026-07-10
2026-07-10_GS_CON_WNBA_GSML,WNBA,,GS ML,ML,,,,,,,,-384,,win,2026-07-11T01:43:21.844000+00:00,,,,2026-07-10
2026-07-10_CWS_OAK_ML_CWS,MLB,,CWS,ML,,,,,,,,140,,win,2026-07-11T01:55:23.152000+00:00,,,,2026-07-10
2026-07-10_NYM_BOS_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-11T20:42:29.979000+00:00,,,,2026-07-10
2026-07-10_NYM_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T20:42:26.487000+00:00,,,,2026-07-10
2026-07-10_TB_SEA_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,win,2026-07-11T01:47:28.102000+00:00,,,,2026-07-10
b0,NHL,,,OU,,,,,,,,,,win,,,,,2026-07-10
a0,MLB,,,ML,,,,,,,,,,loss,,,,,2026-07-10
2026-07-09_DET_OAK_SPREAD_OAK+1.5,MLB,,OAK +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-11T00:49:18.483000+00:00,,,,2026-07-09
2026-07-09_SD_ARI_SPREAD_ARI+1.5,MLB,,ARI +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:50:24.441000+00:00,,,,2026-07-09
2026-07-09_SD_ARI_OU_OVER9.5,MLB,,OVER 9.5,OU,,,,,,,,-110,,loss,2026-07-11T00:50:29.458000+00:00,,,,2026-07-09
2026-07-09_SF_COL_OU_UNDER13.5,MLB,,UNDER 13.5,OU,,,,,,,,-110,,loss,2026-07-11T00:50:38.781000+00:00,,,,2026-07-09
2026-07-09_SF_COL_SPREAD_SF+1.5,MLB,,SF +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:50:35.611000+00:00,,,,2026-07-09
2026-07-09_M.Kostyuk_L.Noskova_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-09T20:10:32.123000+00:00,,,,2026-07-09
2026-07-09_M.Kostyuk_L.Noskova_TEN_UNDER26.5GAMES,WTA,,UNDER 26.5 GAMES,ML,,,,,,,,-110,,win,2026-07-09T20:10:28.200000+00:00,,,,2026-07-09
2026-07-09_BAL_CHC_ML_BAL,MLB,,BAL,ML,,,,,,,,-138,,win,2026-07-09T20:12:55.057000+00:00,,,,2026-07-09
2026-07-09_BAL_CHC_SPREAD_CHC+1.5,MLB,,CHC +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T20:12:52.336000+00:00,,,,2026-07-09
2026-07-09_CIN_PHI_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,win,2026-07-11T00:49:49.046000+00:00,,,,2026-07-09
2026-07-09_CIN_PHI_SPREAD_PHI+1.5,MLB,,PHI +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:49:54.374000+00:00,,,,2026-07-09
2026-07-09_STL_MIL_ML_MIL,MLB,,MIL,ML,,,,,,,,-136,,win,2026-07-11T00:50:00.844000+00:00,,,,2026-07-09
2026-07-09_STL_MIL_SPREAD_STL+1.5,MLB,,STL +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-11T00:50:07.447000+00:00,,,,2026-07-09
2026-07-09_STL_MIL_OU_OVER7.5,MLB,,OVER 7.5,OU,,,,,,,,-110,,win,2026-07-11T00:50:11.970000+00:00,,,,2026-07-09
2026-07-09_TEX_LAA_SPREAD_LAA+1.5,MLB,,LAA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:50:17.970000+00:00,,,,2026-07-09
2026-07-09_CWS_BOS_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-09T20:58:09.254000+00:00,,,,2026-07-09
2026-07-09_CWS_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:49:13.746000+00:00,,,,2026-07-09
2026-07-09_MIA_SEA_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-11T00:49:29.725000+00:00,,,,2026-07-09
2026-07-09_MIA_SEA_SPREAD_MIA+1.5,MLB,,MIA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-11T00:49:42.711000+00:00,,,,2026-07-09
2026-07-09_K.Muchova_C.Gauff_TEN_K.Muchova,WTA,,K.Muchova,ML,,,,,,,,-216,,win,2026-07-09T15:38:34.199000+00:00,,,,2026-07-09
2026-07-09_M.Kostyuk_L.Noskova_TEN_M.Kostyuk,WTA,,M.Kostyuk,ML,,,,,,,,-214,,loss,2026-07-09T20:10:37.671000+00:00,,,,2026-07-09
2026-07-09_PIT_ATL_SPREAD_ATL+1.5,MLB,,ATL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T20:11:37.233000+00:00,,,,2026-07-09
2026-07-09_PIT_ATL_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-09T20:11:53.718000+00:00,,,,2026-07-09
2026-07-09_NYM_KC_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-09T20:04:02.960000+00:00,,,,2026-07-09
2026-07-09_NYM_KC_SPREAD_KC+1.5,MLB,,KC +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T20:11:51.213000+00:00,,,,2026-07-09
2026-07-09_TB_NYY_SPREAD_TB+1.5,MLB,,TB +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T20:11:47.597000+00:00,,,,2026-07-09
2026-07-09_FRA_MAR_SOC_AHFrance-1,SOC,,AH France -1,ML,,,,,,,,-110,,win,2026-07-11T00:48:56.183000+00:00,,,,2026-07-09
2026-07-09_FRA_MAR_SOC_UNDER2.5,SOC,,UNDER 2.5,ML,,,,,,,,-110,,win,2026-07-11T00:49:01.190000+00:00,,,,2026-07-09
2026-07-09_MIN_CLE_SPREAD_CLE+1.5,MLB,,CLE +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T20:12:12.759000+00:00,,,,2026-07-09
2026-07-09_CWS_BOS_ML_CWS,MLB,,CWS,ML,,,,,,,,-114,,loss,2026-07-09T20:58:09.250000+00:00,,,,2026-07-09
2026-07-08_LA_IND_OU_OVER181.5,WNBA,,OVER 181.5,OU,,,,,,,,-110,,win,2026-07-09T04:08:56.094000+00:00,,,,2026-07-08
2026-07-08_LAD_COL_SPREAD_COL+1.5,MLB,,COL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T04:50:51.464000+00:00,,,,2026-07-08
2026-07-08_LAD_COL_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-09T04:37:31.616000+00:00,,,,2026-07-08
2026-07-08_LAD_COL_ML_LAD,MLB,,LAD,ML,,,,,,,,-139,,win,2026-07-09T04:37:31.607000+00:00,,,,2026-07-08
2026-07-08_SD_ARI_ML_SD,MLB,,SD,ML,,,,,,,,-143,,win,2026-07-09T04:50:58.643000+00:00,,,,2026-07-08
2026-07-08_STL_MIL_OU_OVER7.5,MLB,,OVER 7.5,OU,,,,,,,,-110,,loss,2026-07-09T04:06:15.842000+00:00,,,,2026-07-08
2026-07-08_MIN_CLE_SPREAD_CLE+1.5,MLB,,CLE +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T04:10:44.131000+00:00,,,,2026-07-08
2026-07-08_MIN_CLE_ML_MIN,MLB,,MIN,ML,,,,,,,,-120,,win,2026-07-09T04:06:15.838000+00:00,,,,2026-07-08
2026-07-08_CWS_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T04:10:29.659000+00:00,,,,2026-07-08
2026-07-08_MIA_SEA_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-09T04:06:15.812000+00:00,,,,2026-07-08
2026-07-08_MIA_SEA_ML_MIA,MLB,,MIA,ML,,,,,,,,79,,win,2026-07-09T04:06:15.808000+00:00,,,,2026-07-08
2026-07-08_M.Kostyuk_J.Paolini_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-08T17:13:20.345000+00:00,,,,2026-07-08
2026-07-08_A.Fery_F.Cobolli_TEN_A.Fery,ATP,,A.Fery,ML,,,,,,,,-110,,win,2026-07-08T17:13:23.972000+00:00,,,,2026-07-08
2026-07-08_T.Fritz_A.Zverev_TEN_UNDER47.5GAMES,ATP,,UNDER 47.5 GAMES,ML,,,,,,,,-110,,win,2026-07-08T17:13:30.593000+00:00,,,,2026-07-08
2026-07-08_CWS_BOS_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-09T04:10:25.860000+00:00,,,,2026-07-08
2026-07-08_NYM_KC_ML_NYM,MLB,,NYM,ML,,,,,,,,-181,,win,2026-07-09T04:06:15.835000+00:00,,,,2026-07-08
2026-07-08_NYM_KC_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-09T04:06:15.832000+00:00,,,,2026-07-08
2026-07-08_CIN_PHI_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,loss,2026-07-09T04:06:15.828000+00:00,,,,2026-07-08
2026-07-08_CIN_PHI_SPREAD_PHI+1.5,MLB,,PHI +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T04:10:13.568000+00:00,,,,2026-07-08
2026-07-08_WSN_HOU_ML_WSN,MLB,,WSN,ML,,,,,,,,-136,,win,2026-07-09T04:06:15.818000+00:00,,,,2026-07-08
2026-07-08_L.Noskova_E.Mertens_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-08T17:13:08.764000+00:00,,,,2026-07-08
2026-07-08_L.Noskova_E.Mertens_TEN_UNDER26.5GAMES,WTA,,UNDER 26.5 GAMES,ML,,,,,,,,-110,,win,2026-07-08T17:13:04.652000+00:00,,,,2026-07-08
2026-07-08_CON_MIN_OU_OVER166.5,WNBA,,OVER 166.5,OU,,,,,,,,-110,,win,2026-07-09T04:08:36.979000+00:00,,,,2026-07-08
2026-07-08_LA_IND_SPREAD_IND+10.5,WNBA,,IND +10.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T04:09:00.227000+00:00,,,,2026-07-08
2026-07-08_SF_TOR_ML_TOR,MLB,,TOR,ML,,,,,,,,-106,,win,2026-07-09T04:09:36.314000+00:00,,,,2026-07-08
2026-07-08_PIT_ATL_OU_OVER8.5,MLB,,OVER 8.5,OU,,,,,,,,-110,,loss,2026-07-09T04:09:48.791000+00:00,,,,2026-07-08
2026-07-08_TOR_GS_SPREAD_TOR+8.5,WNBA,,TOR +8.5,SPREAD,,,,,,,,-115,,win,2026-07-09T04:08:21.003000+00:00,,,,2026-07-08
2026-07-08_WSN_HOU_OU_UNDER9.5,MLB,,UNDER 9.5,OU,,,,,,,,-110,,loss,2026-07-09T04:06:15.820000+00:00,,,,2026-07-08
2026-07-08_WSN_HOU_SPREAD_HOU+1.5,MLB,,HOU +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T04:10:08.398000+00:00,,,,2026-07-08
2026-07-08_PIT_ATL_ML_ATL,MLB,,ATL,ML,,,,,,,,85,,win,2026-07-09T04:09:54.096000+00:00,,,,2026-07-08
2026-07-08_MIA_SEA_SPREAD_SEA+1.5,MLB,,SEA +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T04:10:00.043000+00:00,,,,2026-07-08
2026-07-08_T.Fritz_A.Zverev_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-08T17:13:36.615000+00:00,,,,2026-07-08
2026-07-08_T.Fritz_A.Zverev_TEN_T.Fritz,ATP,,T.Fritz,ML,,,,,,,,-217,,loss,2026-07-08T17:13:47.492000+00:00,,,,2026-07-08
2026-07-08_L.Noskova_E.Mertens_TEN_L.Noskova,WTA,,L.Noskova,ML,,,,,,,,-210,,win,2026-07-08T17:13:12.706000+00:00,,,,2026-07-08
2026-07-08_BAL_CHC_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,loss,2026-07-09T04:06:15.771000+00:00,,,,2026-07-08
2026-07-08_BAL_CHC_SPREAD_CHC+1.5,MLB,,CHC +1.5,SPREAD,,,,,,,,-115,,win,2026-07-09T04:09:43.470000+00:00,,,,2026-07-08
2026-07-08_DET_OAK_ML_DET,MLB,,DET,ML,,,,,,,,-137,,win,2026-07-09T04:06:15.778000+00:00,,,,2026-07-08
2026-07-08_CIN_PHI_ML_CIN,MLB,,CIN,ML,,,,,,,,-144,,win,2026-07-09T04:06:15.826000+00:00,,,,2026-07-08
2026-07-08_TB_NYY_OU_OVER7.5,MLB,,OVER 7.5,OU,,,,,,,,-110,,loss,2026-07-09T04:06:15.791000+00:00,,,,2026-07-08
2026-07-08_M.Kostyuk_J.Paolini_TEN_M.Kostyuk,WTA,,M.Kostyuk,ML,,,,,,,,-285,,win,2026-07-08T17:13:16.777000+00:00,,,,2026-07-08
2026-07-08_TOR_GS_OU_OVER165.5,WNBA,,OVER 165.5,OU,,,,,,,,-110,,loss,2026-07-09T04:08:13.703000+00:00,,,,2026-07-08
2026-07-08_CON_MIN_SPREAD_MIN-8.5,WNBA,,MIN -8.5,SPREAD,,,,,,,,-115,,loss,2026-07-09T04:08:27.464000+00:00,,,,2026-07-08
2026-07-07_EGY_ARG_SOC_Argentina,SOC,,Argentina,ML,,,,,,,,-105,,win,2026-07-08T01:46:57.693000+00:00,,,,2026-07-07
2026-07-07_PHX_CHI_SPREAD_CHI+5.5,WNBA,,CHI +5.5,SPREAD,,,,,,,,-115,,win,2026-07-08T05:24:45.192000+00:00,,,,2026-07-07
2026-07-07_LAD_COL_OU_OVER7.5,MLB,,OVER 7.5,OU,,,,,,,,-110,,loss,2026-07-08T04:45:50.828000+00:00,,,,2026-07-07
2026-07-07_J.Pegula_C.Gauff_TEN_OVER26.5GAMES,WTA,,OVER 26.5 GAMES,ML,,,,,,,,-110,,win,2026-07-07T16:54:03.200000+00:00,,,,2026-07-07
2026-07-07_MIN_CLE_ML_MIN,MLB,,MIN,ML,,,,,,,,-110,,win,2026-07-08T02:09:17.964000+00:00,,,,2026-07-07
2026-07-07_CWS_BOS_SPREAD_BOS+1.5,MLB,,BOS +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:33:15.553000+00:00,,,,2026-07-07
2026-07-07_MIA_SEA_SPREAD_SEA+1.5,MLB,,SEA +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:32:51.211000+00:00,,,,2026-07-07
2026-07-07_MIA_SEA_ML_MIA,MLB,,MIA,ML,,,,,,,,-126,,win,2026-07-08T02:09:17.954000+00:00,,,,2026-07-07
2026-07-07_TB_NYY_SPREAD_NYY+1.5,MLB,,NYY +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T03:32:44.662000+00:00,,,,2026-07-07
2026-07-07_PIT_ATL_SPREAD_ATL+1.5,MLB,,ATL +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T03:31:49.963000+00:00,,,,2026-07-07
2026-07-07_DET_OAK_SPREAD_OAK+1.5,MLB,,OAK +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T03:32:38.261000+00:00,,,,2026-07-07
2026-07-07_F.Auger-Aliassime_N.Djokovic_TEN_OVER46.5GAMES,ATP,,OVER 46.5 GAMES,ML,,,,,,,,-110,,win,2026-07-07T20:59:46.174000+00:00,,,,2026-07-07
2026-07-07_F.Auger-Aliassime_N.Djokovic_TEN_OVER3.5SETS,ATP,,OVER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-07T20:58:50.774000+00:00,,,,2026-07-07
2026-07-07_J.Sinner_J.Struff_TEN_J.Sinner,ATP,,J.Sinner,ML,,,,,,,,-529,,win,2026-07-07T16:54:16.058000+00:00,,,,2026-07-07
2026-07-07_J.Sinner_J.Struff_TEN_UNDER3.5SETS,ATP,,UNDER 3.5 SETS,ML,,,,,,,,-110,,win,2026-07-07T16:54:12.068000+00:00,,,,2026-07-07
2026-07-07_CIN_PHI_SPREAD_PHI+1.5,MLB,,PHI +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:33:10.205000+00:00,,,,2026-07-07
2026-07-07_BAL_CHC_SPREAD_CHC+1.5,MLB,,CHC +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:31:47.165000+00:00,,,,2026-07-07
2026-07-07_LAD_COL_SPREAD_LAD-1.5,MLB,,LAD -1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T05:24:35.496000+00:00,,,,2026-07-07
2026-07-07_MIN_CLE_SPREAD_CLE+1.5,MLB,,CLE +1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T03:33:22.298000+00:00,,,,2026-07-07
2026-07-07_LAD_COL_ML_LAD,MLB,,LAD,ML,,,,,,,,-139,,loss,2026-07-08T04:45:50.820000+00:00,,,,2026-07-07
2026-07-07_BAL_CHC_OU_UNDER10.5,MLB,,UNDER 10.5,OU,,,,,,,,-110,,win,2026-07-08T02:23:27.154000+00:00,,,,2026-07-07
2026-07-07_J.Pegula_C.Gauff_TEN_OVER2.5SETS,WTA,,OVER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-07T16:53:51.626000+00:00,,,,2026-07-07
2026-07-07_NYM_KC_SPREAD_KC+1.5,MLB,,KC +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:33:05.391000+00:00,,,,2026-07-07
2026-07-07_DET_OAK_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,win,2026-07-08T01:38:01.731000+00:00,,,,2026-07-07
2026-07-07_MIA_SEA_OU_UNDER8.5,MLB,,UNDER 8.5,OU,,,,,,,,-110,,loss,2026-07-08T02:09:17.958000+00:00,,,,2026-07-07
2026-07-07_SUI_COL_SOC_UNDER2.5,SOC,,UNDER 2.5,ML,,,,,,,,-110,,win,2026-07-08T01:46:35.433000+00:00,,,,2026-07-07
2026-07-07_STL_MIL_SPREAD_MIL+1.5,MLB,,MIL +1.5,SPREAD,,,,,,,,-115,,win,2026-07-08T03:31:21.367000+00:00,,,,2026-07-07
2026-07-07_N.Osaka_K.Muchova_TEN_UNDER2.5SETS,WTA,,UNDER 2.5 SETS,ML,,,,,,,,-110,,win,2026-07-07T16:53:32.170000+00:00,,,,2026-07-07
2026-07-07_WSN_HOU_SPREAD_WSN-1.5,MLB,,WSN -1.5,SPREAD,,,,,,,,-115,,loss,2026-07-08T03:32:59.102000+00:00,,,,2026-07-07
2026-07-07_WSN_HOU_ML_WSN,MLB,,WSN,ML,,,,,,,,-115,,loss,2026-07-08T02:03:26.781000+00:00,,,,2026-07-07
